Time,Valley Library Electricity (kWh)
Sun Nov 03 2019 10:30:00 GMT-0800 (Pacific Standard Time),73
Sun Nov 03 2019 10:15:00 GMT-0800 (Pacific Standard Time),70
Sun Nov 03 2019 10:00:00 GMT-0800 (Pacific Standard Time),68
Sun Nov 03 2019 09:45:00 GMT-0800 (Pacific Standard Time),64
Sun Nov 03 2019 09:30:00 GMT-0800 (Pacific Standard Time),47
Sun Nov 03 2019 09:15:00 GMT-0800 (Pacific Standard Time),45
Sun Nov 03 2019 09:00:00 GMT-0800 (Pacific Standard Time),46
Sun Nov 03 2019 08:45:00 GMT-0800 (Pacific Standard Time),46
Sun Nov 03 2019 08:30:00 GMT-0800 (Pacific Standard Time),48
Sun Nov 03 2019 08:15:00 GMT-0800 (Pacific Standard Time),46
Sun Nov 03 2019 08:00:00 GMT-0800 (Pacific Standard Time),49
Sun Nov 03 2019 07:45:00 GMT-0800 (Pacific Standard Time),46
Sun Nov 03 2019 07:30:00 GMT-0800 (Pacific Standard Time),49
Sun Nov 03 2019 07:15:00 GMT-0800 (Pacific Standard Time),47
Sun Nov 03 2019 07:00:00 GMT-0800 (Pacific Standard Time),49
Sun Nov 03 2019 06:45:00 GMT-0800 (Pacific Standard Time),49
Sun Nov 03 2019 06:30:00 GMT-0800 (Pacific Standard Time),44
Sun Nov 03 2019 06:15:00 GMT-0800 (Pacific Standard Time),43
Sun Nov 03 2019 06:00:00 GMT-0800 (Pacific Standard Time),42
Sun Nov 03 2019 05:45:00 GMT-0800 (Pacific Standard Time),47
Sun Nov 03 2019 05:30:00 GMT-0800 (Pacific Standard Time),52
Sun Nov 03 2019 05:15:00 GMT-0800 (Pacific Standard Time),39
Sun Nov 03 2019 05:00:00 GMT-0800 (Pacific Standard Time),37
Sun Nov 03 2019 04:45:00 GMT-0800 (Pacific Standard Time),37
Sun Nov 03 2019 04:30:00 GMT-0800 (Pacific Standard Time),37
Sun Nov 03 2019 04:15:00 GMT-0800 (Pacific Standard Time),37
Sun Nov 03 2019 04:00:00 GMT-0800 (Pacific Standard Time),37
Sun Nov 03 2019 03:45:00 GMT-0800 (Pacific Standard Time),36
Sun Nov 03 2019 03:30:00 GMT-0800 (Pacific Standard Time),38
Sun Nov 03 2019 03:15:00 GMT-0800 (Pacific Standard Time),37
Sun Nov 03 2019 03:00:00 GMT-0800 (Pacific Standard Time),37
Sun Nov 03 2019 02:45:00 GMT-0800 (Pacific Standard Time),37
Sun Nov 03 2019 02:30:00 GMT-0800 (Pacific Standard Time),37
Sun Nov 03 2019 02:15:00 GMT-0800 (Pacific Standard Time),37
Sun Nov 03 2019 02:00:00 GMT-0800 (Pacific Standard Time),37
Sun Nov 03 2019 01:45:00 GMT-0800 (Pacific Standard Time),38
Sun Nov 03 2019 01:30:00 GMT-0800 (Pacific Standard Time),37
Sun Nov 03 2019 01:15:00 GMT-0800 (Pacific Standard Time),38
Sun Nov 03 2019 01:00:00 GMT-0800 (Pacific Standard Time),38
Sun Nov 03 2019 01:45:00 GMT-0700 (Pacific Daylight Time),38
Sun Nov 03 2019 01:30:00 GMT-0700 (Pacific Daylight Time),38
Sun Nov 03 2019 01:15:00 GMT-0700 (Pacific Daylight Time),43
Sun Nov 03 2019 01:00:00 GMT-0700 (Pacific Daylight Time),57
Sun Nov 03 2019 00:45:00 GMT-0700 (Pacific Daylight Time),57
Sun Nov 03 2019 00:30:00 GMT-0700 (Pacific Daylight Time),58
Sun Nov 03 2019 00:15:00 GMT-0700 (Pacific Daylight Time),59
Sun Nov 03 2019 00:00:00 GMT-0700 (Pacific Daylight Time),58
Sat Nov 02 2019 23:45:00 GMT-0700 (Pacific Daylight Time),58
Sat Nov 02 2019 23:30:00 GMT-0700 (Pacific Daylight Time),58
Sat Nov 02 2019 23:15:00 GMT-0700 (Pacific Daylight Time),60
Sat Nov 02 2019 23:00:00 GMT-0700 (Pacific Daylight Time),71
Sat Nov 02 2019 22:45:00 GMT-0700 (Pacific Daylight Time),74
Sat Nov 02 2019 22:30:00 GMT-0700 (Pacific Daylight Time),74
Sat Nov 02 2019 22:15:00 GMT-0700 (Pacific Daylight Time),74
Sat Nov 02 2019 22:00:00 GMT-0700 (Pacific Daylight Time),72
Sat Nov 02 2019 21:45:00 GMT-0700 (Pacific Daylight Time),76
Sat Nov 02 2019 21:30:00 GMT-0700 (Pacific Daylight Time),76
Sat Nov 02 2019 21:15:00 GMT-0700 (Pacific Daylight Time),78
Sat Nov 02 2019 21:00:00 GMT-0700 (Pacific Daylight Time),75
Sat Nov 02 2019 20:45:00 GMT-0700 (Pacific Daylight Time),78
Sat Nov 02 2019 20:30:00 GMT-0700 (Pacific Daylight Time),76
Sat Nov 02 2019 20:15:00 GMT-0700 (Pacific Daylight Time),77
Sat Nov 02 2019 20:00:00 GMT-0700 (Pacific Daylight Time),76
Sat Nov 02 2019 19:45:00 GMT-0700 (Pacific Daylight Time),76
Sat Nov 02 2019 19:30:00 GMT-0700 (Pacific Daylight Time),77
Sat Nov 02 2019 19:15:00 GMT-0700 (Pacific Daylight Time),77
Sat Nov 02 2019 19:00:00 GMT-0700 (Pacific Daylight Time),78
Sat Nov 02 2019 18:45:00 GMT-0700 (Pacific Daylight Time),78
Sat Nov 02 2019 18:30:00 GMT-0700 (Pacific Daylight Time),80
Sat Nov 02 2019 18:15:00 GMT-0700 (Pacific Daylight Time),78
Sat Nov 02 2019 18:00:00 GMT-0700 (Pacific Daylight Time),80
Sat Nov 02 2019 17:45:00 GMT-0700 (Pacific Daylight Time),79
Sat Nov 02 2019 17:30:00 GMT-0700 (Pacific Daylight Time),81
Sat Nov 02 2019 17:15:00 GMT-0700 (Pacific Daylight Time),80
Sat Nov 02 2019 17:00:00 GMT-0700 (Pacific Daylight Time),81
Sat Nov 02 2019 16:45:00 GMT-0700 (Pacific Daylight Time),81
Sat Nov 02 2019 16:30:00 GMT-0700 (Pacific Daylight Time),83
Sat Nov 02 2019 16:15:00 GMT-0700 (Pacific Daylight Time),87
Sat Nov 02 2019 16:00:00 GMT-0700 (Pacific Daylight Time),87
Sat Nov 02 2019 15:45:00 GMT-0700 (Pacific Daylight Time),88
Sat Nov 02 2019 15:30:00 GMT-0700 (Pacific Daylight Time),86
Sat Nov 02 2019 15:15:00 GMT-0700 (Pacific Daylight Time),88
Sat Nov 02 2019 15:00:00 GMT-0700 (Pacific Daylight Time),86
Sat Nov 02 2019 14:45:00 GMT-0700 (Pacific Daylight Time),85
Sat Nov 02 2019 14:30:00 GMT-0700 (Pacific Daylight Time),81
Sat Nov 02 2019 14:15:00 GMT-0700 (Pacific Daylight Time),78
Sat Nov 02 2019 14:00:00 GMT-0700 (Pacific Daylight Time),75
Sat Nov 02 2019 13:45:00 GMT-0700 (Pacific Daylight Time),76
Sat Nov 02 2019 13:30:00 GMT-0700 (Pacific Daylight Time),74
Sat Nov 02 2019 13:15:00 GMT-0700 (Pacific Daylight Time),76
Sat Nov 02 2019 13:00:00 GMT-0700 (Pacific Daylight Time),72
Sat Nov 02 2019 12:45:00 GMT-0700 (Pacific Daylight Time),73
Sat Nov 02 2019 12:30:00 GMT-0700 (Pacific Daylight Time),73
Sat Nov 02 2019 12:15:00 GMT-0700 (Pacific Daylight Time),71
Sat Nov 02 2019 12:00:00 GMT-0700 (Pacific Daylight Time),69
Sat Nov 02 2019 11:45:00 GMT-0700 (Pacific Daylight Time),69
Sat Nov 02 2019 11:30:00 GMT-0700 (Pacific Daylight Time),69
Sat Nov 02 2019 11:15:00 GMT-0700 (Pacific Daylight Time),68
Sat Nov 02 2019 11:00:00 GMT-0700 (Pacific Daylight Time),66
Sat Nov 02 2019 10:45:00 GMT-0700 (Pacific Daylight Time),66
Sat Nov 02 2019 10:30:00 GMT-0700 (Pacific Daylight Time),65
Sat Nov 02 2019 10:15:00 GMT-0700 (Pacific Daylight Time),65
Sat Nov 02 2019 10:00:00 GMT-0700 (Pacific Daylight Time),66
Sat Nov 02 2019 09:45:00 GMT-0700 (Pacific Daylight Time),65
Sat Nov 02 2019 09:30:00 GMT-0700 (Pacific Daylight Time),64
Sat Nov 02 2019 09:15:00 GMT-0700 (Pacific Daylight Time),63
Sat Nov 02 2019 09:00:00 GMT-0700 (Pacific Daylight Time),62
Sat Nov 02 2019 08:45:00 GMT-0700 (Pacific Daylight Time),64
Sat Nov 02 2019 08:30:00 GMT-0700 (Pacific Daylight Time),64
Sat Nov 02 2019 08:15:00 GMT-0700 (Pacific Daylight Time),64
Sat Nov 02 2019 08:00:00 GMT-0700 (Pacific Daylight Time),64
Sat Nov 02 2019 07:45:00 GMT-0700 (Pacific Daylight Time),66
Sat Nov 02 2019 07:30:00 GMT-0700 (Pacific Daylight Time),66
Sat Nov 02 2019 07:15:00 GMT-0700 (Pacific Daylight Time),65
Sat Nov 02 2019 07:00:00 GMT-0700 (Pacific Daylight Time),78
Sat Nov 02 2019 06:45:00 GMT-0700 (Pacific Daylight Time),74
Sat Nov 02 2019 06:30:00 GMT-0700 (Pacific Daylight Time),65
Sat Nov 02 2019 06:15:00 GMT-0700 (Pacific Daylight Time),69
Sat Nov 02 2019 06:00:00 GMT-0700 (Pacific Daylight Time),65
Sat Nov 02 2019 05:45:00 GMT-0700 (Pacific Daylight Time),73
Sat Nov 02 2019 05:30:00 GMT-0700 (Pacific Daylight Time),71
Sat Nov 02 2019 05:15:00 GMT-0700 (Pacific Daylight Time),57
Sat Nov 02 2019 05:00:00 GMT-0700 (Pacific Daylight Time),56
Sat Nov 02 2019 04:45:00 GMT-0700 (Pacific Daylight Time),58
Sat Nov 02 2019 04:30:00 GMT-0700 (Pacific Daylight Time),57
Sat Nov 02 2019 04:15:00 GMT-0700 (Pacific Daylight Time),58
Sat Nov 02 2019 04:00:00 GMT-0700 (Pacific Daylight Time),57
Sat Nov 02 2019 03:45:00 GMT-0700 (Pacific Daylight Time),57
Sat Nov 02 2019 03:30:00 GMT-0700 (Pacific Daylight Time),58
Sat Nov 02 2019 03:15:00 GMT-0700 (Pacific Daylight Time),58
Sat Nov 02 2019 03:00:00 GMT-0700 (Pacific Daylight Time),57
Sat Nov 02 2019 02:45:00 GMT-0700 (Pacific Daylight Time),57
Sat Nov 02 2019 02:30:00 GMT-0700 (Pacific Daylight Time),58
Sat Nov 02 2019 02:15:00 GMT-0700 (Pacific Daylight Time),57
Sat Nov 02 2019 02:00:00 GMT-0700 (Pacific Daylight Time),59
Sat Nov 02 2019 01:45:00 GMT-0700 (Pacific Daylight Time),58
Sat Nov 02 2019 01:30:00 GMT-0700 (Pacific Daylight Time),56
Sat Nov 02 2019 01:15:00 GMT-0700 (Pacific Daylight Time),59
Sat Nov 02 2019 01:00:00 GMT-0700 (Pacific Daylight Time),58
Sat Nov 02 2019 00:45:00 GMT-0700 (Pacific Daylight Time),58
Sat Nov 02 2019 00:30:00 GMT-0700 (Pacific Daylight Time),59
Sat Nov 02 2019 00:15:00 GMT-0700 (Pacific Daylight Time),57
Sat Nov 02 2019 00:00:00 GMT-0700 (Pacific Daylight Time),59
Fri Nov 01 2019 23:45:00 GMT-0700 (Pacific Daylight Time),58
Fri Nov 01 2019 23:30:00 GMT-0700 (Pacific Daylight Time),58
Fri Nov 01 2019 23:15:00 GMT-0700 (Pacific Daylight Time),58
Fri Nov 01 2019 23:00:00 GMT-0700 (Pacific Daylight Time),72
Fri Nov 01 2019 22:45:00 GMT-0700 (Pacific Daylight Time),73
Fri Nov 01 2019 22:30:00 GMT-0700 (Pacific Daylight Time),73
Fri Nov 01 2019 22:15:00 GMT-0700 (Pacific Daylight Time),73
Fri Nov 01 2019 22:00:00 GMT-0700 (Pacific Daylight Time),74
Fri Nov 01 2019 21:45:00 GMT-0700 (Pacific Daylight Time),75
Fri Nov 01 2019 21:30:00 GMT-0700 (Pacific Daylight Time),75
Fri Nov 01 2019 21:15:00 GMT-0700 (Pacific Daylight Time),73
Fri Nov 01 2019 21:00:00 GMT-0700 (Pacific Daylight Time),74
Fri Nov 01 2019 20:45:00 GMT-0700 (Pacific Daylight Time),75
Fri Nov 01 2019 20:30:00 GMT-0700 (Pacific Daylight Time),73
Fri Nov 01 2019 20:15:00 GMT-0700 (Pacific Daylight Time),76
Fri Nov 01 2019 20:00:00 GMT-0700 (Pacific Daylight Time),74
Fri Nov 01 2019 19:45:00 GMT-0700 (Pacific Daylight Time),75
Fri Nov 01 2019 19:30:00 GMT-0700 (Pacific Daylight Time),76
Fri Nov 01 2019 19:15:00 GMT-0700 (Pacific Daylight Time),74
Fri Nov 01 2019 19:00:00 GMT-0700 (Pacific Daylight Time),77
Fri Nov 01 2019 18:45:00 GMT-0700 (Pacific Daylight Time),77
Fri Nov 01 2019 18:30:00 GMT-0700 (Pacific Daylight Time),76
Fri Nov 01 2019 18:15:00 GMT-0700 (Pacific Daylight Time),77
Fri Nov 01 2019 18:00:00 GMT-0700 (Pacific Daylight Time),80
Fri Nov 01 2019 17:45:00 GMT-0700 (Pacific Daylight Time),80
Fri Nov 01 2019 17:30:00 GMT-0700 (Pacific Daylight Time),82
Fri Nov 01 2019 17:15:00 GMT-0700 (Pacific Daylight Time),83
Fri Nov 01 2019 17:00:00 GMT-0700 (Pacific Daylight Time),85
Fri Nov 01 2019 16:45:00 GMT-0700 (Pacific Daylight Time),87
Fri Nov 01 2019 16:30:00 GMT-0700 (Pacific Daylight Time),91
Fri Nov 01 2019 16:15:00 GMT-0700 (Pacific Daylight Time),92
Fri Nov 01 2019 16:00:00 GMT-0700 (Pacific Daylight Time),93
Fri Nov 01 2019 15:45:00 GMT-0700 (Pacific Daylight Time),93
Fri Nov 01 2019 15:30:00 GMT-0700 (Pacific Daylight Time),93
Fri Nov 01 2019 15:15:00 GMT-0700 (Pacific Daylight Time),94
Fri Nov 01 2019 15:00:00 GMT-0700 (Pacific Daylight Time),94
Fri Nov 01 2019 14:45:00 GMT-0700 (Pacific Daylight Time),95
Fri Nov 01 2019 14:30:00 GMT-0700 (Pacific Daylight Time),94
Fri Nov 01 2019 14:15:00 GMT-0700 (Pacific Daylight Time),93
Fri Nov 01 2019 14:00:00 GMT-0700 (Pacific Daylight Time),94
Fri Nov 01 2019 13:45:00 GMT-0700 (Pacific Daylight Time),94
Fri Nov 01 2019 13:30:00 GMT-0700 (Pacific Daylight Time),95
Fri Nov 01 2019 13:15:00 GMT-0700 (Pacific Daylight Time),93
Fri Nov 01 2019 13:00:00 GMT-0700 (Pacific Daylight Time),92
Fri Nov 01 2019 12:45:00 GMT-0700 (Pacific Daylight Time),91
Fri Nov 01 2019 12:30:00 GMT-0700 (Pacific Daylight Time),91
Fri Nov 01 2019 12:15:00 GMT-0700 (Pacific Daylight Time),93
Fri Nov 01 2019 12:00:00 GMT-0700 (Pacific Daylight Time),92
Fri Nov 01 2019 11:45:00 GMT-0700 (Pacific Daylight Time),92
Fri Nov 01 2019 11:30:00 GMT-0700 (Pacific Daylight Time),91
Fri Nov 01 2019 11:15:00 GMT-0700 (Pacific Daylight Time),91
Fri Nov 01 2019 11:00:00 GMT-0700 (Pacific Daylight Time),86
Fri Nov 01 2019 10:45:00 GMT-0700 (Pacific Daylight Time),85
Fri Nov 01 2019 10:30:00 GMT-0700 (Pacific Daylight Time),80
Fri Nov 01 2019 10:15:00 GMT-0700 (Pacific Daylight Time),81
Fri Nov 01 2019 10:00:00 GMT-0700 (Pacific Daylight Time),73
Fri Nov 01 2019 09:45:00 GMT-0700 (Pacific Daylight Time),77
Fri Nov 01 2019 09:30:00 GMT-0700 (Pacific Daylight Time),81
Fri Nov 01 2019 09:15:00 GMT-0700 (Pacific Daylight Time),76
Fri Nov 01 2019 09:00:00 GMT-0700 (Pacific Daylight Time),72
Fri Nov 01 2019 08:45:00 GMT-0700 (Pacific Daylight Time),71
Fri Nov 01 2019 08:30:00 GMT-0700 (Pacific Daylight Time),76
Fri Nov 01 2019 08:15:00 GMT-0700 (Pacific Daylight Time),80
Fri Nov 01 2019 08:00:00 GMT-0700 (Pacific Daylight Time),73
Fri Nov 01 2019 07:45:00 GMT-0700 (Pacific Daylight Time),69
Fri Nov 01 2019 07:30:00 GMT-0700 (Pacific Daylight Time),68
Fri Nov 01 2019 07:15:00 GMT-0700 (Pacific Daylight Time),70
Fri Nov 01 2019 07:00:00 GMT-0700 (Pacific Daylight Time),74
Fri Nov 01 2019 06:45:00 GMT-0700 (Pacific Daylight Time),72
Fri Nov 01 2019 06:30:00 GMT-0700 (Pacific Daylight Time),69
Fri Nov 01 2019 06:15:00 GMT-0700 (Pacific Daylight Time),67
Fri Nov 01 2019 06:00:00 GMT-0700 (Pacific Daylight Time),69
Fri Nov 01 2019 05:45:00 GMT-0700 (Pacific Daylight Time),73
Fri Nov 01 2019 05:30:00 GMT-0700 (Pacific Daylight Time),67
Fri Nov 01 2019 05:15:00 GMT-0700 (Pacific Daylight Time),59
Fri Nov 01 2019 05:00:00 GMT-0700 (Pacific Daylight Time),58
Fri Nov 01 2019 04:45:00 GMT-0700 (Pacific Daylight Time),58
Fri Nov 01 2019 04:30:00 GMT-0700 (Pacific Daylight Time),58
Fri Nov 01 2019 04:15:00 GMT-0700 (Pacific Daylight Time),58
Fri Nov 01 2019 04:00:00 GMT-0700 (Pacific Daylight Time),58
Fri Nov 01 2019 03:45:00 GMT-0700 (Pacific Daylight Time),59
Fri Nov 01 2019 03:30:00 GMT-0700 (Pacific Daylight Time),59
Fri Nov 01 2019 03:15:00 GMT-0700 (Pacific Daylight Time),57
Fri Nov 01 2019 03:00:00 GMT-0700 (Pacific Daylight Time),60
Fri Nov 01 2019 02:45:00 GMT-0700 (Pacific Daylight Time),58
Fri Nov 01 2019 02:30:00 GMT-0700 (Pacific Daylight Time),58
Fri Nov 01 2019 02:15:00 GMT-0700 (Pacific Daylight Time),59
Fri Nov 01 2019 02:00:00 GMT-0700 (Pacific Daylight Time),59
Fri Nov 01 2019 01:45:00 GMT-0700 (Pacific Daylight Time),60
Fri Nov 01 2019 01:30:00 GMT-0700 (Pacific Daylight Time),59
Fri Nov 01 2019 01:15:00 GMT-0700 (Pacific Daylight Time),60
Fri Nov 01 2019 01:00:00 GMT-0700 (Pacific Daylight Time),60
Fri Nov 01 2019 00:45:00 GMT-0700 (Pacific Daylight Time),59
Fri Nov 01 2019 00:30:00 GMT-0700 (Pacific Daylight Time),60
Fri Nov 01 2019 00:15:00 GMT-0700 (Pacific Daylight Time),60
Fri Nov 01 2019 00:00:00 GMT-0700 (Pacific Daylight Time),60
Thu Oct 31 2019 23:45:00 GMT-0700 (Pacific Daylight Time),60
Thu Oct 31 2019 23:30:00 GMT-0700 (Pacific Daylight Time),61
Thu Oct 31 2019 23:15:00 GMT-0700 (Pacific Daylight Time),63
Thu Oct 31 2019 23:00:00 GMT-0700 (Pacific Daylight Time),73
Thu Oct 31 2019 22:45:00 GMT-0700 (Pacific Daylight Time),76
Thu Oct 31 2019 22:30:00 GMT-0700 (Pacific Daylight Time),77
Thu Oct 31 2019 22:15:00 GMT-0700 (Pacific Daylight Time),77
Thu Oct 31 2019 22:00:00 GMT-0700 (Pacific Daylight Time),77
Thu Oct 31 2019 21:45:00 GMT-0700 (Pacific Daylight Time),76
Thu Oct 31 2019 21:30:00 GMT-0700 (Pacific Daylight Time),76
Thu Oct 31 2019 21:15:00 GMT-0700 (Pacific Daylight Time),78
Thu Oct 31 2019 21:00:00 GMT-0700 (Pacific Daylight Time),78
Thu Oct 31 2019 20:45:00 GMT-0700 (Pacific Daylight Time),78
Thu Oct 31 2019 20:30:00 GMT-0700 (Pacific Daylight Time),78
Thu Oct 31 2019 20:15:00 GMT-0700 (Pacific Daylight Time),79
Thu Oct 31 2019 20:00:00 GMT-0700 (Pacific Daylight Time),81
Thu Oct 31 2019 19:45:00 GMT-0700 (Pacific Daylight Time),81
Thu Oct 31 2019 19:30:00 GMT-0700 (Pacific Daylight Time),80
Thu Oct 31 2019 19:15:00 GMT-0700 (Pacific Daylight Time),81
Thu Oct 31 2019 19:00:00 GMT-0700 (Pacific Daylight Time),80
Thu Oct 31 2019 18:45:00 GMT-0700 (Pacific Daylight Time),79
Thu Oct 31 2019 18:30:00 GMT-0700 (Pacific Daylight Time),82
Thu Oct 31 2019 18:15:00 GMT-0700 (Pacific Daylight Time),80
Thu Oct 31 2019 18:00:00 GMT-0700 (Pacific Daylight Time),81
Thu Oct 31 2019 17:45:00 GMT-0700 (Pacific Daylight Time),84
Thu Oct 31 2019 17:30:00 GMT-0700 (Pacific Daylight Time),84
Thu Oct 31 2019 17:15:00 GMT-0700 (Pacific Daylight Time),86
Thu Oct 31 2019 17:00:00 GMT-0700 (Pacific Daylight Time),87
Thu Oct 31 2019 16:45:00 GMT-0700 (Pacific Daylight Time),89
Thu Oct 31 2019 16:30:00 GMT-0700 (Pacific Daylight Time),94
Thu Oct 31 2019 16:15:00 GMT-0700 (Pacific Daylight Time),97
Thu Oct 31 2019 16:00:00 GMT-0700 (Pacific Daylight Time),98
Thu Oct 31 2019 15:45:00 GMT-0700 (Pacific Daylight Time),101
Thu Oct 31 2019 15:30:00 GMT-0700 (Pacific Daylight Time),102
Thu Oct 31 2019 15:15:00 GMT-0700 (Pacific Daylight Time),105
Thu Oct 31 2019 15:00:00 GMT-0700 (Pacific Daylight Time),110
Thu Oct 31 2019 14:45:00 GMT-0700 (Pacific Daylight Time),105
Thu Oct 31 2019 14:30:00 GMT-0700 (Pacific Daylight Time),99
Thu Oct 31 2019 14:15:00 GMT-0700 (Pacific Daylight Time),91
Thu Oct 31 2019 14:00:00 GMT-0700 (Pacific Daylight Time),89
Thu Oct 31 2019 13:45:00 GMT-0700 (Pacific Daylight Time),89
Thu Oct 31 2019 13:30:00 GMT-0700 (Pacific Daylight Time),93
Thu Oct 31 2019 13:15:00 GMT-0700 (Pacific Daylight Time),99
Thu Oct 31 2019 13:00:00 GMT-0700 (Pacific Daylight Time),106
Thu Oct 31 2019 12:45:00 GMT-0700 (Pacific Daylight Time),110
Thu Oct 31 2019 12:30:00 GMT-0700 (Pacific Daylight Time),107
Thu Oct 31 2019 12:15:00 GMT-0700 (Pacific Daylight Time),107
Thu Oct 31 2019 12:00:00 GMT-0700 (Pacific Daylight Time),104
Thu Oct 31 2019 11:45:00 GMT-0700 (Pacific Daylight Time),103
Thu Oct 31 2019 11:30:00 GMT-0700 (Pacific Daylight Time),102
Thu Oct 31 2019 11:15:00 GMT-0700 (Pacific Daylight Time),97
Thu Oct 31 2019 11:00:00 GMT-0700 (Pacific Daylight Time),91
Thu Oct 31 2019 10:45:00 GMT-0700 (Pacific Daylight Time),88
Thu Oct 31 2019 10:30:00 GMT-0700 (Pacific Daylight Time),86
Thu Oct 31 2019 10:15:00 GMT-0700 (Pacific Daylight Time),85
Thu Oct 31 2019 10:00:00 GMT-0700 (Pacific Daylight Time),85
Thu Oct 31 2019 09:45:00 GMT-0700 (Pacific Daylight Time),83
Thu Oct 31 2019 09:30:00 GMT-0700 (Pacific Daylight Time),83
Thu Oct 31 2019 09:15:00 GMT-0700 (Pacific Daylight Time),81
Thu Oct 31 2019 09:00:00 GMT-0700 (Pacific Daylight Time),82
Thu Oct 31 2019 08:45:00 GMT-0700 (Pacific Daylight Time),81
Thu Oct 31 2019 08:30:00 GMT-0700 (Pacific Daylight Time),81
Thu Oct 31 2019 08:15:00 GMT-0700 (Pacific Daylight Time),82
Thu Oct 31 2019 08:00:00 GMT-0700 (Pacific Daylight Time),79
Thu Oct 31 2019 07:45:00 GMT-0700 (Pacific Daylight Time),78
Thu Oct 31 2019 07:30:00 GMT-0700 (Pacific Daylight Time),80
Thu Oct 31 2019 07:15:00 GMT-0700 (Pacific Daylight Time),84
Thu Oct 31 2019 07:00:00 GMT-0700 (Pacific Daylight Time),83
Thu Oct 31 2019 06:45:00 GMT-0700 (Pacific Daylight Time),82
Thu Oct 31 2019 06:30:00 GMT-0700 (Pacific Daylight Time),81
Thu Oct 31 2019 06:15:00 GMT-0700 (Pacific Daylight Time),77
Thu Oct 31 2019 06:00:00 GMT-0700 (Pacific Daylight Time),80
Thu Oct 31 2019 05:45:00 GMT-0700 (Pacific Daylight Time),72
Thu Oct 31 2019 05:30:00 GMT-0700 (Pacific Daylight Time),67
Thu Oct 31 2019 05:15:00 GMT-0700 (Pacific Daylight Time),58
Thu Oct 31 2019 05:00:00 GMT-0700 (Pacific Daylight Time),59
Thu Oct 31 2019 04:45:00 GMT-0700 (Pacific Daylight Time),58
Thu Oct 31 2019 04:30:00 GMT-0700 (Pacific Daylight Time),57
Thu Oct 31 2019 04:15:00 GMT-0700 (Pacific Daylight Time),60
Thu Oct 31 2019 04:00:00 GMT-0700 (Pacific Daylight Time),58
Thu Oct 31 2019 03:45:00 GMT-0700 (Pacific Daylight Time),59
Thu Oct 31 2019 03:30:00 GMT-0700 (Pacific Daylight Time),58
Thu Oct 31 2019 03:15:00 GMT-0700 (Pacific Daylight Time),58
Thu Oct 31 2019 03:00:00 GMT-0700 (Pacific Daylight Time),60
Thu Oct 31 2019 02:45:00 GMT-0700 (Pacific Daylight Time),58
Thu Oct 31 2019 02:30:00 GMT-0700 (Pacific Daylight Time),59
Thu Oct 31 2019 02:15:00 GMT-0700 (Pacific Daylight Time),61
Thu Oct 31 2019 02:00:00 GMT-0700 (Pacific Daylight Time),59
Thu Oct 31 2019 01:45:00 GMT-0700 (Pacific Daylight Time),61
Thu Oct 31 2019 01:30:00 GMT-0700 (Pacific Daylight Time),60
Thu Oct 31 2019 01:15:00 GMT-0700 (Pacific Daylight Time),62
Thu Oct 31 2019 01:00:00 GMT-0700 (Pacific Daylight Time),60
Thu Oct 31 2019 00:45:00 GMT-0700 (Pacific Daylight Time),61
Thu Oct 31 2019 00:30:00 GMT-0700 (Pacific Daylight Time),62
Thu Oct 31 2019 00:15:00 GMT-0700 (Pacific Daylight Time),63
Thu Oct 31 2019 00:00:00 GMT-0700 (Pacific Daylight Time),64
Wed Oct 30 2019 23:45:00 GMT-0700 (Pacific Daylight Time),64
Wed Oct 30 2019 23:30:00 GMT-0700 (Pacific Daylight Time),65
Wed Oct 30 2019 23:15:00 GMT-0700 (Pacific Daylight Time),63
Wed Oct 30 2019 23:00:00 GMT-0700 (Pacific Daylight Time),110
Wed Oct 30 2019 22:45:00 GMT-0700 (Pacific Daylight Time),116
Wed Oct 30 2019 22:30:00 GMT-0700 (Pacific Daylight Time),116
Wed Oct 30 2019 22:15:00 GMT-0700 (Pacific Daylight Time),118
Wed Oct 30 2019 22:00:00 GMT-0700 (Pacific Daylight Time),119
Wed Oct 30 2019 21:45:00 GMT-0700 (Pacific Daylight Time),120
Wed Oct 30 2019 21:30:00 GMT-0700 (Pacific Daylight Time),117
Wed Oct 30 2019 21:15:00 GMT-0700 (Pacific Daylight Time),120
Wed Oct 30 2019 21:00:00 GMT-0700 (Pacific Daylight Time),121
Wed Oct 30 2019 20:45:00 GMT-0700 (Pacific Daylight Time),122
Wed Oct 30 2019 20:30:00 GMT-0700 (Pacific Daylight Time),126
Wed Oct 30 2019 20:15:00 GMT-0700 (Pacific Daylight Time),128
Wed Oct 30 2019 20:00:00 GMT-0700 (Pacific Daylight Time),128
Wed Oct 30 2019 19:45:00 GMT-0700 (Pacific Daylight Time),128
Wed Oct 30 2019 19:30:00 GMT-0700 (Pacific Daylight Time),127
Wed Oct 30 2019 19:15:00 GMT-0700 (Pacific Daylight Time),128
Wed Oct 30 2019 19:00:00 GMT-0700 (Pacific Daylight Time),128
Wed Oct 30 2019 18:45:00 GMT-0700 (Pacific Daylight Time),129
Wed Oct 30 2019 18:30:00 GMT-0700 (Pacific Daylight Time),129
Wed Oct 30 2019 18:15:00 GMT-0700 (Pacific Daylight Time),129
Wed Oct 30 2019 18:00:00 GMT-0700 (Pacific Daylight Time),129
